Priority,Done,Module,Entity,Type,Full_Name,Source
,,sage.rings.polynomial.ore_function_element,OreFunction,class,sage.rings.polynomial.ore_function_element.OreFunction,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_function_element.py#L28
,,sage.rings.polynomial.ore_function_element,OreFunctionBaseringInjection,class,sage.rings.polynomial.ore_function_element.OreFunctionBaseringInjection,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_function_element.py#L718
,,sage.rings.polynomial.ore_function_element,OreFunction_with_large_center,class,sage.rings.polynomial.ore_function_element.OreFunction_with_large_center,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_function_element.py#L815
,,sage.rings.polynomial.ore_function_element,ore_function_element,module,sage.rings.polynomial.ore_function_element,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_function_element.py#L668
,,sage.rings.polynomial.ore_function_field,OreFunctionCenterInjection,class,sage.rings.polynomial.ore_function_field.OreFunctionCenterInjection,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_function_field.py#L773
,,sage.rings.polynomial.ore_function_field,OreFunctionField,class,sage.rings.polynomial.ore_function_field.OreFunctionField,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_function_field.py#L186
,,sage.rings.polynomial.ore_function_field,OreFunctionField_with_large_center,class,sage.rings.polynomial.ore_function_field.OreFunctionField_with_large_center,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_function_field.py#L876
,,sage.rings.polynomial.ore_function_field,SectionOreFunctionCenterInjection,class,sage.rings.polynomial.ore_function_field.SectionOreFunctionCenterInjection,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_function_field.py#L694
,,sage.rings.polynomial.ore_function_field,ore_function_field,module,sage.rings.polynomial.ore_function_field,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_function_field.py#L773
,,sage.rings.polynomial.ore_polynomial_element,ConstantOrePolynomialSection,class,sage.rings.polynomial.ore_polynomial_element.ConstantOrePolynomialSection,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_polynomial_element.pyx#L2968
,,sage.rings.polynomial.ore_polynomial_element,OrePolynomial,class,sage.rings.polynomial.ore_polynomial_element.OrePolynomial,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_polynomial_element.pyx#L50
,,sage.rings.polynomial.ore_polynomial_element,OrePolynomialBaseringInjection,class,sage.rings.polynomial.ore_polynomial_element.OrePolynomialBaseringInjection,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_polynomial_element.pyx#L3021
,,sage.rings.polynomial.ore_polynomial_element,OrePolynomial_generic_dense,class,sage.rings.polynomial.ore_polynomial_element.OrePolynomial_generic_dense,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_polynomial_element.pyx#L2212
,,sage.rings.polynomial.ore_polynomial_element,ore_polynomial_element,module,sage.rings.polynomial.ore_polynomial_element,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_polynomial_element.pyx#L2968
,,sage.rings.polynomial.ore_polynomial_ring,OrePolynomialRing,class,sage.rings.polynomial.ore_polynomial_ring.OrePolynomialRing,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_polynomial_ring.py#L73
,,sage.rings.polynomial.ore_polynomial_ring,ore_polynomial_ring,module,sage.rings.polynomial.ore_polynomial_ring,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/ore_polynomial_ring.py#L73
,,sage.rings.polynomial.padics.polynomial_padic,Polynomial_padic,class,sage.rings.polynomial.padics.polynomial_padic.Polynomial_padic,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/padics/polynomial_padic.py#L30
,,sage.rings.polynomial.padics.polynomial_padic,polynomial_padic,module,sage.rings.polynomial.padics.polynomial_padic,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/padics/polynomial_padic.py#L30
,,sage.rings.polynomial.padics.polynomial_padic_capped_relative_dense,Polynomial_padic_capped_relative_dense,class,sage.rings.polynomial.padics.polynomial_padic_capped_relative_dense.Polynomial_padic_capped_relative_dense,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/padics/polynomial_padic_capped_relative_dense.py#L39
,,sage.rings.polynomial.padics.polynomial_padic_capped_relative_dense,make_padic_poly,function,sage.rings.polynomial.padics.polynomial_padic_capped_relative_dense.make_padic_poly,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/padics/polynomial_padic_capped_relative_dense.py#L1319
,,sage.rings.polynomial.padics.polynomial_padic_capped_relative_dense,polynomial_padic_capped_relative_dense,module,sage.rings.polynomial.padics.polynomial_padic_capped_relative_dense,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/padics/polynomial_padic_capped_relative_dense.py#L39
,,sage.rings.polynomial.padics.polynomial_padic_flat,Polynomial_padic_flat,class,sage.rings.polynomial.padics.polynomial_padic_flat.Polynomial_padic_flat,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/padics/polynomial_padic_flat.py#L18
,,sage.rings.polynomial.padics.polynomial_padic_flat,polynomial_padic_flat,module,sage.rings.polynomial.padics.polynomial_padic_flat,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/padics/polynomial_padic_flat.py#L18
,,sage.rings.polynomial.pbori.pbori,BooleConstant,class,sage.rings.polynomial.pbori.pbori.BooleConstant,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7766
,,sage.rings.polynomial.pbori.pbori,BooleSet,class,sage.rings.polynomial.pbori.pbori.BooleSet,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L5237
,,sage.rings.polynomial.pbori.pbori,BooleSetIterator,class,sage.rings.polynomial.pbori.pbori.BooleSetIterator,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L5863
,,sage.rings.polynomial.pbori.pbori,BooleanMonomial,class,sage.rings.polynomial.pbori.pbori.BooleanMonomial,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L2211
,,sage.rings.polynomial.pbori.pbori,BooleanMonomialIterator,class,sage.rings.polynomial.pbori.pbori.BooleanMonomialIterator,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L2874
,,sage.rings.polynomial.pbori.pbori,BooleanMonomialMonoid,class,sage.rings.polynomial.pbori.pbori.BooleanMonomialMonoid,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L1848
,,sage.rings.polynomial.pbori.pbori,BooleanMonomialVariableIterator,class,sage.rings.polynomial.pbori.pbori.BooleanMonomialVariableIterator,
,,sage.rings.polynomial.pbori.pbori,BooleanMulAction,class,sage.rings.polynomial.pbori.pbori.BooleanMulAction,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L78
,,sage.rings.polynomial.pbori.pbori,BooleanPolynomial,class,sage.rings.polynomial.pbori.pbori.BooleanPolynomial,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L2922
,,sage.rings.polynomial.pbori.pbori,BooleanPolynomialEntry,class,sage.rings.polynomial.pbori.pbori.BooleanPolynomialEntry,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L6425
,,sage.rings.polynomial.pbori.pbori,BooleanPolynomialIdeal,class,sage.rings.polynomial.pbori.pbori.BooleanPolynomialIdeal,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L4801
,,sage.rings.polynomial.pbori.pbori,BooleanPolynomialIterator,class,sage.rings.polynomial.pbori.pbori.BooleanPolynomialIterator,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L4750
,,sage.rings.polynomial.pbori.pbori,BooleanPolynomialRing,class,sage.rings.polynomial.pbori.pbori.BooleanPolynomialRing,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L254
,,sage.rings.polynomial.pbori.pbori,BooleanPolynomialVector,class,sage.rings.polynomial.pbori.pbori.BooleanPolynomialVector,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L5960
,,sage.rings.polynomial.pbori.pbori,BooleanPolynomialVectorIterator,class,sage.rings.polynomial.pbori.pbori.BooleanPolynomialVectorIterator,
,,sage.rings.polynomial.pbori.pbori,CCuddNavigator,class,sage.rings.polynomial.pbori.pbori.CCuddNavigator,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L5928
,,sage.rings.polynomial.pbori.pbori,FGLMStrategy,class,sage.rings.polynomial.pbori.pbori.FGLMStrategy,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L6430
,,sage.rings.polynomial.pbori.pbori,GroebnerStrategy,class,sage.rings.polynomial.pbori.pbori.GroebnerStrategy,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L6502
,,sage.rings.polynomial.pbori.pbori,MonomialConstruct,class,sage.rings.polynomial.pbori.pbori.MonomialConstruct,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L4687
,,sage.rings.polynomial.pbori.pbori,MonomialFactory,class,sage.rings.polynomial.pbori.pbori.MonomialFactory,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7955
,,sage.rings.polynomial.pbori.pbori,PolynomialConstruct,class,sage.rings.polynomial.pbori.pbori.PolynomialConstruct,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L4636
,,sage.rings.polynomial.pbori.pbori,PolynomialFactory,class,sage.rings.polynomial.pbori.pbori.PolynomialFactory,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L8028
,,sage.rings.polynomial.pbori.pbori,ReductionStrategy,class,sage.rings.polynomial.pbori.pbori.ReductionStrategy,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L6153
,,sage.rings.polynomial.pbori.pbori,TermOrder_from_pb_order,function,sage.rings.polynomial.pbori.pbori.TermOrder_from_pb_order,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7891
,,sage.rings.polynomial.pbori.pbori,VariableBlock,class,sage.rings.polynomial.pbori.pbori.VariableBlock,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7014
,,sage.rings.polynomial.pbori.pbori,VariableConstruct,class,sage.rings.polynomial.pbori.pbori.VariableConstruct,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L4725
,,sage.rings.polynomial.pbori.pbori,VariableFactory,class,sage.rings.polynomial.pbori.pbori.VariableFactory,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7907
,,sage.rings.polynomial.pbori.pbori,add_up_polynomials,function,sage.rings.polynomial.pbori.pbori.add_up_polynomials,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7030
,,sage.rings.polynomial.pbori.pbori,contained_vars,function,sage.rings.polynomial.pbori.pbori.contained_vars,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7277
,,sage.rings.polynomial.pbori.pbori,easy_linear_factors,function,sage.rings.polynomial.pbori.pbori.easy_linear_factors,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7715
,,sage.rings.polynomial.pbori.pbori,gauss_on_polys,function,sage.rings.polynomial.pbori.pbori.gauss_on_polys,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7603
,,sage.rings.polynomial.pbori.pbori,get_var_mapping,function,sage.rings.polynomial.pbori.pbori.get_var_mapping,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L1794
,,sage.rings.polynomial.pbori.pbori,if_then_else,function,sage.rings.polynomial.pbori.pbori.if_then_else,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7412
,,sage.rings.polynomial.pbori.pbori,interpolate,function,sage.rings.polynomial.pbori.pbori.interpolate,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7144
,,sage.rings.polynomial.pbori.pbori,interpolate_smallest_lex,function,sage.rings.polynomial.pbori.pbori.interpolate_smallest_lex,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7199
,,sage.rings.polynomial.pbori.pbori,ll_red_nf_noredsb,function,sage.rings.polynomial.pbori.pbori.ll_red_nf_noredsb,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7340
,,sage.rings.polynomial.pbori.pbori,ll_red_nf_noredsb_single_recursive_call,function,sage.rings.polynomial.pbori.pbori.ll_red_nf_noredsb_single_recursive_call,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7367
,,sage.rings.polynomial.pbori.pbori,ll_red_nf_redsb,function,sage.rings.polynomial.pbori.pbori.ll_red_nf_redsb,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7297
,,sage.rings.polynomial.pbori.pbori,map_every_x_to_x_plus_one,function,sage.rings.polynomial.pbori.pbori.map_every_x_to_x_plus_one,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7080
,,sage.rings.polynomial.pbori.pbori,mod_mon_set,function,sage.rings.polynomial.pbori.pbori.mod_mon_set,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7400
,,sage.rings.polynomial.pbori.pbori,mod_var_set,function,sage.rings.polynomial.pbori.pbori.mod_var_set,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7282
,,sage.rings.polynomial.pbori.pbori,mult_fact_sim_C,function,sage.rings.polynomial.pbori.pbori.mult_fact_sim_C,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7286
,,sage.rings.polynomial.pbori.pbori,nf3,function,sage.rings.polynomial.pbori.pbori.nf3,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7051
,,sage.rings.polynomial.pbori.pbori,p,attribute,sage.rings.polynomial.pbori.pbori.p,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L69
,,sage.rings.polynomial.pbori.pbori,parallel_reduce,function,sage.rings.polynomial.pbori.pbori.parallel_reduce,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7406
,,sage.rings.polynomial.pbori.pbori,pbori,module,sage.rings.polynomial.pbori.pbori,
,,sage.rings.polynomial.pbori.pbori,random_set,function,sage.rings.polynomial.pbori.pbori.random_set,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7695
,,sage.rings.polynomial.pbori.pbori,recursively_insert,function,sage.rings.polynomial.pbori.pbori.recursively_insert,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7290
,,sage.rings.polynomial.pbori.pbori,red_tail,function,sage.rings.polynomial.pbori.pbori.red_tail,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7056
,,sage.rings.polynomial.pbori.pbori,reduction_strategy,attribute,sage.rings.polynomial.pbori.pbori.reduction_strategy,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L84
,,sage.rings.polynomial.pbori.pbori,set_random_seed,function,sage.rings.polynomial.pbori.pbori.set_random_seed,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7670
,,sage.rings.polynomial.pbori.pbori,substitute_variables,function,sage.rings.polynomial.pbori.pbori.substitute_variables,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/pbori/pbori.pyx#L7631
